Small Unit Installation Postcode,Jan 2001 - Installations Quantity,Apr 2001 - Installations Quantity,May 2001 - Installations Quantity,Jun 2001 - Installations Quantity,Jul 2001 - Installations Quantity,Aug 2001 - Installations Quantity,Sep 2001 - Installations Quantity,Oct 2001 - Installations Quantity,Nov 2001 - Installations Quantity,Dec 2001 - Installations Quantity,Jan 2002 - Installations Quantity,Feb 2002 - Installations Quantity,Mar 2002 - Installations Quantity,Apr 2002 - Installations Quantity,May 2002 - Installations Quantity,Jun 2002 - Installations Quantity,Jul 2002 - Installations Quantity,Aug 2002 - Installations Quantity,Sep 2002 - Installations Quantity,Oct 2002 - Installations Quantity,Nov 2002 - Installations Quantity,Dec 2002 - Installations Quantity,Jan 2003 - Installations Quantity,Feb 2003 - Installations Quantity,Mar 2003 - Installations Quantity,Apr 2003 - Installations Quantity,May 2003 - Installations Quantity,Jun 2003 - Installations Quantity,Jul 2003 - Installations Quantity,Aug 2003 - Installations Quantity,Sep 2003 - Installations Quantity,Oct 2003 - Installations Quantity,Nov 2003 - Installations Quantity,Dec 2003 - Installations Quantity,Jan 2004 - Installations Quantity,Feb 2004 - Installations Quantity,Mar 2004 - Installations Quantity,Apr 2004 - Installations Quantity,May 2004 - Installations Quantity,Jun 2004 - Installations Quantity,Jul 2004 - Installations Quantity,Aug 2004 - Installations Quantity,Sep 2004 - Installations Quantity,Oct 2004 - Installations Quantity,Nov 2004 - Installations Quantity,Dec 2004 - Installations Quantity,Jan 2005 - Installations Quantity,Feb 2005 - Installations Quantity,Mar 2005 - Installations Quantity,Apr 2005 - Installations Quantity,May 2005 - Installations Quantity,Jun 2005 - Installations Quantity,Jul 2005 - Installations Quantity,Aug 2005 - Installations Quantity,Sep 2005 - Installations Quantity,Oct 2005 - Installations Quantity,Nov 2005 - Installations Quantity,Dec 2005 - Installations Quantity,Jan 2006 - Installations Quantity,Feb 2006 - Installations Quantity,Mar 2006 - Installations Quantity,Apr 2006 - Installations Quantity,May 2006 - Installations Quantity,Jun 2006 - Installations Quantity,Jul 2006 - Installations Quantity,Aug 2006 - Installations Quantity,Sep 2006 - Installations Quantity,Oct 2006 - Installations Quantity,Nov 2006 - Installations Quantity,Dec 2006 - Installations Quantity,Jan 2007 - Installations Quantity,Feb 2007 - Installations Quantity,Mar 2007 - Installations Quantity,Apr 2007 - Installations Quantity,May 2007 - Installations Quantity,Jun 2007 - Installations Quantity,Jul 2007 - Installations Quantity,Aug 2007 - Installations Quantity,Sep 2007 - Installations Quantity,Oct 2007 - Installations Quantity,Nov 2007 - Installations Quantity,Dec 2007 - Installations Quantity,Jan 2008 - Installations Quantity,Feb 2008 - Installations Quantity,Mar 2008 - Installations Quantity,Apr 2008 - Installations Quantity,May 2008 - Installations Quantity,Jun 2008 - Installations Quantity,Jul 2008 - Installations Quantity,Aug 2008 - Installations Quantity,Sep 2008 - Installations Quantity,Oct 2008 - Installations Quantity,Nov 2008 - Installations Quantity,Dec 2008 - Installations Quantity,Jan 2009 - Installations Quantity,Feb 2009 - Installations Quantity,Mar 2009 - Installations Quantity,Apr 2009 - Installations Quantity,May 2009 - Installations Quantity,Jun 2009 - Installations Quantity,Jul 2009 - Installations Quantity,Aug 2009 - Installations Quantity,Sep 2009 - Installations Quantity,Oct 2009 - Installations Quantity,Nov 2009 - Installations Quantity,Dec 2009 - Installations Quantity,Jan 2010 - Installations Quantity,Feb 2010 - Installations Quantity,Mar 2010 - Installations Quantity,Apr 2010 - Installations Quantity,May 2010 - Installations Quantity,Jun 2010 - Installations Quantity,Jul 2010 - Installations Quantity,Aug 2010 - Installations Quantity,Sep 2010 - Installations Quantity,Oct 2010 - Installations Quantity,Nov 2010 - Installations Quantity,Dec 2010 - Installations Quantity
3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,0
3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,3,1,0,3,0,3,2,0,0,0,1,2,0,1,1,1,0,0,0,1,0,0
3871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,2,0,0,1,0,0,1,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,3,0,2,0,1,2,3,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,2,0
3873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
3875,0,1,0,0,0,0,0,1,0,1,0,1,0,2,1,4,4,5,1,0,1,4,1,3,6,3,3,1,3,6,0,2,1,5,0,3,2,0,0,7,3,3,1,0,1,2,1,3,0,2,5,3,2,3,3,5,5,1,0,1,3,2,4,1,1,5,4,4,5,1,2,3,4,1,2,1,2,4,0,3,2,2,3,3,2,8,5,6,4,14,11,18,9,15,15,17,23,26,42,23,22,15,16,20,16,8,14,18,6,5,13,14,8,7,12,10,12,13
3878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,3,0,0,0,2,1,6,0,0,1,2,2,0,1,1,0,0,1,1,2,0,0,0,1,1,2
3880,0,0,0,0,1,0,0,1,0,5,0,2,1,0,0,4,2,0,0,2,0,2,1,1,1,1,1,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0,3,0,3,0,2,3,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,2,0,3,0,2,1,0,0,0,0,1,1,3,5,5,7,6,1,10,1,6,10,6,4,3,3,5,3,4,1,3,3,1,2,6,3,4,5,4,1,2
3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,3,3,1,0,0,1,1,0,0,2,0,1,2,1,4,1,3,1,0,0,1,0,0,4,0,1,0,2,1
3885,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,3,3,2,6,1,0,2,2,6,3,4,4,3,2,2,1,2,4,1,0,0,2,3,2,0,1,1,2,0,1
3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,3,1,1,1,0,2,2,1,0,4,2,0,1,15,3,1,0,3,1,2,1,1,1,1,2,0,0,3,0,0,0,0
3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,2,1,1,1,0,3,0,0,0,1,0,0,0,1,1,0,3,0,2,2,3,0,1,0,1,2,1,1
3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3902,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,2
3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1
3904,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,1,3,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,1,0,1,1,2,1,0,0,1,1
3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,0,1,0,0,1,2,0,1,0,1,0,0,0,1,2,0,2,1,2,2,1,5,0,0,5,3,2,0,5,4,8,2,3,0,0,2,1,2,0,0,0,1,3,3,0,1,1,0,0,0,1,2,2,1,1,0,1,0,1,0,1,1,2,2,0,2,2,2,0,0,2,1,1,0,1,0,0,1,0,1,2,2,0,0,1,2,3,0,4,3,4,3,2,2,1,3,8,3,1,28,7,9,7,6,6,5,3,3,4,0,3,2,2,5,3,3,2,1
3910,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,48,2,2,1,0,1,1,0,1,3,0,0,0,0,0,0,1,1,1,0,3,5,3,3,2,3,2,3,3,4,6,1,4,6,4,9,7,2,4,5,10,6,12,3,4,3,16,5,8,3,7,5,4,7,6,2,3,6,3,7,6,6,6,5,7,4,4
3911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,1,1,1,1,2,0,0,0,1,1,0,2,1,0,1,1,0,0
3912,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,3,2,2,0,0,2,0,1,0,1,1,0,1,0,4,2,3,4,6,5,6,1,3,5,3,4,5,5,1,11,3,0,2,2,4,4,3,3,5,7,2,3,2
3913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,0,2,1,1,4,5,1,2,1,3,4,3,3,5,0,3,1,1,1,1,0,1,0,3,0,0,2,2,2,1,1,1,0,1,0,0,1,3,3,0,1,1,0
3915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,3,1,0,1,1,2,0,0,0,3,0,0,1,3,4,1,0,1,0,2,2,2,0,0,5,1,3,1,1,4,1,2,2,2,1,1,2,0,0,1,7,1,5,10,3,8,2,4,0,0,1,2,0,6,5,6,6,1,1,1,3,3,10,1,11,2,3,6,4,8,1,2,17,2,0,8,2,6,2,4,0,1
3916,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,1,0,0,1,3,0,1,1,0,1,5,2,3,1,1,2,2,0,1,1,0,1,1,5,1,2,0,0,1,0,0,0,0,1,1,1,1,0
3918,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,0,1,3,10,1,0,1,5,3,2,1,5,2,4,6,2,1,2,4,3,2,2,0,4,1,1,0,1,1,1,1,2,0,1
3919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,3,3,0,9,2,0,0,2,5,0,0,0,0,3,0,0,1,5,1,1,0,0,0
3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,0,1,0,0,2,0,0,0,1,2,0,4,1,2,1,2,1,0,3,0,0,2,0,2,1,0,2,0,0,6,0,0,5,0,0,0,0,0,4,3,2,2,0,3,1,0,0,0,1,3,5,1,2,2,3,4,5,3,2,3,2,1,3,0,0,6,0,3,3,2,0,0,2,1,0,0,2,15,0,0,0,2,2,5,1,2,0,0,0,8,3,2,3,2,2,3,1,1,3,3,0,3,6,0,2,3,1,0,3,2,4,1,3,5,7,0,3,2
3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3925,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,1,2,0,0,0,0,2,2,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,4,1,0,1,1,0,1,1,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,1,0,1,0,0,0,4,0,1,2,1,4,0,2,1,1,1,0,2,0,0,2,0,0,1,0,2,3,0,1,0,3,0,0
3926,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,0,2,0,0,2,0,1,1,1,1,0,2,0,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,1,0,0,0,2,2,6,1,1,0,0,1,2,2,2,2,3,4,4,5,4,4,4,4,6,2,3,1,0,2,2,1,3,2,0,0,0,1,3,3,1,1,1
3927,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,2,0,0,1,3,4,2,3,3,0,3,3,2,0,3,1,1,2,3,3,4,6,1,1,4,1,1,1,2,1,1,5,0,1,1,0,1,1,1,0,0,0,1,0
3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,2,0,0,0,1,2,1,0,0,0,0,0,1,1,4,1,3,0,0,0,1,1,1,3,3,2,0,0,2,0,1,1,0,1,0,1,1,0,0,1,2,0,0
3930,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,2,0,1,2,1,0,0,1,1,0,0,0,1,0,1,2,2,0,0,1,1,4,1,2,4,1,3,1,3,2,4,4,2,3,2,3,1,3,5,6,3,1,2,1,4,6,4,8,7,6,6,13,11,1,3,4,2,4,3,5,2,4,5,3,4
3931,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,5,2,4,6,0,2,0,3,8,4,3,7,4,3,2,6,3,4,8,12,17,11,12,7,13,24,8,16,12,15,10,11,9,11,11,3,8,5,9,12,7,6,8,3,3,2,2
3933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,2,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,1,0,1
3934,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,2,2,2,0,2,3,0,0,3,5,4,24,1,2,1,4,10,4,2,2,9,8,7,10,10,9,9,8,4,8,6,6,9,14,17,16,8,9,11,8,13,9,6,4,9,4,6,8,5,4,19,6,9,6
3936,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,6,2,0,1,2,0,2,1,1,0,0,0,2,0,2,4,1,1,3,3,1,3,2,3,3,3,8,7,6,5,0,7,8,10,15,6,7,11,21,5,5,2,2,3,4,2,3,3,3,7,4,1,5,3
3937,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,3,1,0,0,0,2,1,4,5,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
